stageNum,timestamp,id
2,2018-10-27T18:32:19.159182,24f3ba9d-7e9a-4493-8ee8-c9730ef002a3
2,2018-10-27T18:32:21.047981,8c1f1572-e10c-42c7-b0ca-d35707b7cadc
2,2018-10-27T18:32:22.547475,fe949721-1887-49f2-9a55-82109620e5c4
2,2018-10-27T18:32:24.007311,82ccae54-8c07-44c8-91ea-ddde40c7b761
2,2018-10-27T18:32:25.105262,8190ef5f-2f72-4249-8cc4-36287a7859b8
2,2018-10-27T18:32:26.472452,0a272571-b4e9-4c08-8c02-ab3a7b05595e
2,2018-10-27T18:32:27.643342,0d15a012-4109-467a-bd14-0f455f579787
2,2018-10-27T18:32:28.737573,e7dfbf14-dfcb-4e1f-a1d9-ec5851e20a12
2,2018-10-27T18:32:30.046719,f7d9a64b-d3e0-49e7-a2d8-9d683b2d6f34
2,2018-10-27T18:32:31.758532,e89f7af4-55ff-4cd6-b048-b59d5441e90f
2,2018-10-27T18:32:32.929592,3e34edcd-aebc-4904-970a-d3ff0641469f
2,2018-10-27T18:32:34.886321,f266e203-3ec5-4ae7-8ecc-144361a95ccb
2,2018-10-27T18:32:35.957637,f3cbf978-4bd9-4895-bb35-9fee95d1ec22
2,2018-10-27T18:32:37.894652,71509f2e-4495-4f52-8613-7f5f07ca032f
2,2018-10-27T18:32:39.161514,998a1866-70c3-4e57-9aef-040a402501c6
2,2018-10-27T18:32:40.879285,ecfd2e2f-0c21-41f2-acef-dd06201ccf3c
2,2018-10-27T18:32:42.129498,d80f2dac-b0e1-4bc5-9b49-b42277fc8af3
2,2018-10-27T18:32:43.840860,12fd02d0-53aa-44b4-b475-a273273e455e
2,2018-10-27T18:32:44.892974,edcdad79-5adf-48f6-a154-db71f2afa559
2,2018-10-27T18:32:46.074994,f4ddd204-0c38-4f35-af77-ef3498f39a0c
2,2018-10-27T18:32:47.163099,f57f3986-d900-48ed-ae63-783fbba9b5c6
2,2018-10-27T18:32:48.761549,864ca187-4dc2-4d11-ac5f-0accd543e71d
2,2018-10-27T18:32:50.452543,97fc43ab-d234-4f9a-9cad-82169e0459fb
2,2018-10-27T18:32:52.226306,6ea48427-5b7d-4d92-bc5c-d5334fdc8047
2,2018-10-27T18:32:53.947503,eee6130e-f578-4ef1-98c9-c8c32818dc5e
2,2018-10-27T18:32:55.476515,a7055b48-fa1c-4a21-80b8-393f39d82fb3
2,2018-10-27T18:32:56.827527,8bdb072b-4115-408e-b8bb-2cb9935b5b77
2,2018-10-27T18:32:58.454748,e4a3cfcb-a802-4d10-b8a0-827fe455f1d9
2,2018-10-27T18:33:00.280170,df372526-abe3-4b32-88ef-12fd33f3cce7
2,2018-10-27T18:33:01.713242,8a624bf4-b0d1-4238-acff-980f1d710076
2,2018-10-27T18:33:02.786124,568bc997-3836-4137-bcf2-4fe084e961c6
2,2018-10-27T18:33:04.107193,e410a3cd-7445-466c-a286-a041a697e7ef
2,2018-10-27T18:33:06.025000,e083f85a-ad54-48df-bd57-35d7696ea45e
2,2018-10-27T18:33:07.166189,aaf99377-cff5-4225-a24e-c9dcae5ec133
2,2018-10-27T18:33:08.278057,74de5072-bd40-4acf-ae4a-5e3813ffa1dd
2,2018-10-27T18:33:09.785237,ada6d7f4-726d-4341-bbf6-37dd2b3bb4dc
2,2018-10-27T18:33:11.290043,d131bab6-bd9f-4486-ba76-be37ceb92764
2,2018-10-27T18:33:12.363600,0bbb6b7d-98d7-4057-acb0-8449b0ed99b3
2,2018-10-27T18:33:14.031555,8e68249e-7135-463b-8752-64f596bf6429
2,2018-10-27T18:33:15.600306,b40138b3-c1ef-4094-abd7-6ccc47978c5f
2,2018-10-27T18:33:17.291303,c02dd641-bee0-4908-80a6-977a42d5509a
2,2018-10-27T18:33:19.232181,10b49f60-a856-4415-8327-030b8af61f8a
2,2018-10-27T18:33:20.408477,b3165a76-e6d7-47b0-924f-16259ae7d575
2,2018-10-27T18:33:21.562752,43b2d8df-9d96-477a-b9ed-40290ae45fa2
2,2018-10-27T18:33:23.096623,e99fd621-542e-4b8b-ba05-3e1cb19177e5
2,2018-10-27T18:33:24.825337,347c43e4-943d-46b3-b1fc-152387122f01
2,2018-10-27T18:33:26.416999,a632e3ca-2a19-41b3-b51b-f267a898bb63
2,2018-10-27T18:33:27.879541,4fcf743f-e7e0-4ba0-9d25-cfa6daac5855
2,2018-10-27T18:33:29.459766,8634db80-ebfd-4940-8b08-6b98289ccca7
2,2018-10-27T18:33:31.348017,eac4fcaf-1e0f-4abd-8402-99ab769968e5
2,2018-10-27T18:33:32.515604,ed26c553-a8d4-4709-85be-3c40ca6325d9
2,2018-10-27T18:33:33.811477,a66d0ced-a340-4042-aeb0-541e5300877d
2,2018-10-27T18:33:34.856477,85029157-a6a4-41e5-832a-1ad43e90f55f
2,2018-10-27T18:33:36.078043,04e312d7-ea81-4ec3-a0a3-703a63947906
2,2018-10-27T18:33:37.738767,d38d4a0d-99eb-4ed3-9916-a0b59be5364b
2,2018-10-27T18:33:39.516317,7ac7aba1-da90-4bec-8808-7153eb7cf0f5
2,2018-10-27T18:33:40.533256,e1689613-3fc6-4e68-ae8e-d749dab0dece
2,2018-10-27T18:33:41.654681,35ad7afd-2d46-4020-b46c-a597a0352c5a
2,2018-10-27T18:33:42.691779,b5d4c412-25d3-42c8-9901-009e5242f620
2,2018-10-27T18:33:44.301237,f59dfbb6-d4f1-4936-b97b-047c274ba257
2,2018-10-27T18:33:45.561743,93cd323c-baf6-4e12-8069-5f2cdaba551b
2,2018-10-27T18:33:47.085678,0717d39a-26f5-4eda-81cf-7a94dcda1067
2,2018-10-27T18:33:48.819569,e3176837-3d09-41fa-b501-42d5185c8ec5
2,2018-10-27T18:33:50.125035,b41bc2ad-8282-4043-9819-10aa42bced43
2,2018-10-27T18:33:51.704259,d9959f5d-a4f2-43c2-bc44-e7771dad7857
2,2018-10-27T18:33:53.280038,f684c00a-2ff4-46bb-bb35-0d2aca9773de
2,2018-10-27T18:33:54.299942,cc22d290-aab8-4c1f-a69d-988a90aa7a1f
2,2018-10-27T18:33:55.474560,dce6c019-c8a9-4b9f-86eb-86084be9d4f0
2,2018-10-27T18:33:57.462211,45a97c43-3a76-4ad2-83e1-fec92da031ee
2,2018-10-27T18:33:58.782308,5db068cd-3bb1-4801-9801-063c8308352b
2,2018-10-27T18:33:59.874062,0192c777-1dc7-42a3-85f4-a0aa4722e829
2,2018-10-27T18:34:01.701157,0dce7e24-a2cd-4929-9190-ba73c003752e
2,2018-10-27T18:34:02.768689,1aa1c8a2-d4bc-443d-9df9-4be7557d2c6b
2,2018-10-27T18:34:04.265640,3e395bdb-3056-4c98-a493-d9907d657759
2,2018-10-27T18:34:05.773722,20437c1c-6079-4dec-a775-ed98c845e6ee
2,2018-10-27T18:34:07.161090,b71f852b-1b43-4fb5-8d37-9f8bdf66e98f
2,2018-10-27T18:34:09.108546,d85a3b38-3e39-49e6-927d-020826cad829
2,2018-10-27T18:34:10.517590,8c657482-d442-4c27-9485-83e813278131
2,2018-10-27T18:34:11.928229,15eaf033-86f2-417b-a31f-2cc1f61268a6
2,2018-10-27T18:34:13.669108,fcdb370a-03f3-44c1-a8c4-ea7f040959ec
2,2018-10-27T18:34:15.562842,9162ef9a-53bd-4708-9254-cda0f18b019a
2,2018-10-27T18:34:16.658508,21d92758-d4bb-452c-a342-c70385590be2
2,2018-10-27T18:34:18.143611,19187562-ad7b-4c5f-abfb-9514bcc844b5
2,2018-10-27T18:34:19.238358,18b738ce-a6ce-45fb-9ea1-1d2847d54929
2,2018-10-27T18:34:21.201558,ee5307d6-55b0-4e37-9c70-f10c8050200e
2,2018-10-27T18:34:22.447124,991b82c7-9240-4b13-9875-4d44de748d55
2,2018-10-27T18:34:24.242800,256f35e5-9022-4653-b5d8-d5ded7f679d6
2,2018-10-27T18:34:25.647729,c83cd231-c8c6-4fc1-98eb-a7cda0358496
2,2018-10-27T18:34:27.283639,751b05a6-69ee-4ae6-9639-479aca67c540
2,2018-10-27T18:34:28.946524,d6fc58e4-fae9-4f25-8d9a-0206347b3b7a
2,2018-10-27T18:34:30.544479,dc58f28d-4b90-4197-8104-f16f6a09af06
2,2018-10-27T18:34:32.209720,25c26a97-391e-4196-b063-d643b24898b7
2,2018-10-27T18:34:33.804420,d47d13c8-7a52-416a-b71f-0b68202b5d89
2,2018-10-27T18:34:35.532472,d0484845-75be-40c8-b8b6-08c7186a5434
2,2018-10-27T18:34:37.304999,efd8aa41-9d15-4194-9165-1cc3503e7dfd
2,2018-10-27T18:34:38.680355,270a567c-dd90-4c14-8eb5-e028af093b4c
2,2018-10-27T18:34:39.899575,0974b26f-557a-404f-9566-7f80204cb49a
2,2018-10-27T18:34:41.512817,4a402423-80ec-4ac6-8f2f-f14105b92901
2,2018-10-27T18:34:42.842349,057c92a2-a89c-4f4f-82e4-438ec75879a6
2,2018-10-27T18:34:44.357980,48d4a4f9-038e-4e34-abf5-f62414fb6bb3
2,2018-10-27T18:34:45.691532,68271612-4422-4fa6-bd54-6784f7b62366
2,2018-10-27T18:34:47.199249,0a437407-3e8e-44e0-9d34-c6cf10da65bb
2,2018-10-27T18:34:48.614814,62661980-caa4-4c72-8506-c45bf7bc656b
2,2018-10-27T18:34:50.465002,be06b165-480f-4540-ad71-10944142c20b
2,2018-10-27T18:34:51.687755,47b14e3d-acc9-49f3-9d4d-fbd0918759db
2,2018-10-27T18:34:53.271255,f4c59c4a-52b7-4486-b3ee-f9caa7a2b649
2,2018-10-27T18:34:54.683263,224ce9c1-54be-418e-8066-b0fc203ee183
2,2018-10-27T18:34:56.582097,c2c88aa7-657a-4b3c-b8ca-b6bb844a6ab3
2,2018-10-27T18:34:58.146902,d6657502-0c7e-4ca8-a21d-e485e12c3081
2,2018-10-27T18:34:59.620395,bc24039b-4388-424c-979e-067891dbafc7
2,2018-10-27T18:35:00.741676,2446d59c-a2b0-4c0b-b12f-1550772e47fb
2,2018-10-27T18:35:02.242186,368db8af-812b-4831-920c-c7b00d6d4252
2,2018-10-27T18:35:04.054595,97d61c5e-4959-4759-ae88-d9a7e1ceca48
2,2018-10-27T18:35:05.437822,43d22743-c825-4f0c-b297-34faaedd9fcf
2,2018-10-27T18:35:07.216919,dc255f21-6539-4481-aeb9-ef4d052525c0
2,2018-10-27T18:35:08.709999,6fe88b04-d0c0-4868-9e81-b85ddf9a0a98
2,2018-10-27T18:35:10.094837,e3435d7c-7095-4664-a950-6ef67b100924
2,2018-10-27T18:35:11.455276,9cd08eac-87c4-4143-bdf6-a01ef717cf1e
2,2018-10-27T18:35:13.265376,fa2fb03d-336f-4330-9acd-8e631b9666bc
2,2018-10-27T18:35:14.972673,80788c37-d0ef-4360-92d2-4c3c9552b9bc
2,2018-10-27T18:35:16.633250,d3e4e22d-8776-4c36-8682-2d5fc1f2d751
2,2018-10-27T18:35:18.345807,466a70b3-627b-4135-8ef4-7005696ae70e
2,2018-10-27T18:35:19.701711,6b75cd26-02ec-4f0b-a021-fe8c0c3eaca7
2,2018-10-27T18:35:20.940016,354cc0fe-9ae2-4901-bfa0-98ea314e3213
2,2018-10-27T18:35:22.232162,f930de80-3d30-4f85-84ea-c743ecdf3b61
2,2018-10-27T18:35:24.207675,9ee4b239-5da0-4d48-9850-c6775b7da52e
2,2018-10-27T18:35:25.859519,9b08df25-30f0-4d6e-8a34-4f2e611bdebc
2,2018-10-27T18:35:27.144404,826984ab-97d5-4f9e-970a-7568a98c3323
2,2018-10-27T18:35:28.344590,e6c381d7-e594-4994-8fa7-26dba27da0bd
2,2018-10-27T18:35:29.863301,7799e48e-399f-42a2-bff1-513fc869e733
2,2018-10-27T18:35:31.099026,f038ef96-ae17-4fa4-9734-45b72e55d77b
2,2018-10-27T18:35:32.870265,f3336773-66fe-436e-827e-91b1a5b4dce4
2,2018-10-27T18:35:34.770202,865279b8-05e5-4ab0-ae83-05a2ff50f7c6
2,2018-10-27T18:35:36.224953,ef4dcc2d-41ad-427e-b0d8-384b4d07b859
2,2018-10-27T18:35:38.175673,2670d309-cd47-4857-a5f4-c898c89af98f
2,2018-10-27T18:35:39.773956,f70baf3a-b5c9-4b26-9964-748fc3fd7468
2,2018-10-27T18:35:41.328720,8a454596-2dae-4049-8092-9f1240e72c60
2,2018-10-27T18:35:43.274999,be27594d-667d-4ace-aa81-7a022e1e5b0d
2,2018-10-27T18:35:44.411390,7e65fa53-618e-4954-8f38-80580d5f1790
2,2018-10-27T18:35:46.166582,b4764859-6db7-4962-ad2b-b73ceccbdf4d
2,2018-10-27T18:35:47.965218,1d63fd1f-d66e-4d06-b64d-e48fb86a5b30
2,2018-10-27T18:35:49.683107,29aade7a-72ed-43f1-b993-b58f724c4a49
2,2018-10-27T18:35:51.480462,099a5679-5b48-4728-a5e8-daa53c2f5328
2,2018-10-27T18:35:53.046186,9ffea219-c308-43e8-bdb4-0516936feae3
2,2018-10-27T18:35:54.701711,b1204cad-4fa7-4089-b297-b7fda7d007a6
2,2018-10-27T18:35:55.919548,cce5167a-e4bf-480b-8575-fb64c12fcb4d
2,2018-10-27T18:35:57.724847,755dd7f5-f697-4f14-a420-f85e457c241d
2,2018-10-27T18:35:59.683545,8caab2df-4d02-449b-967d-22d45a89bf83
2,2018-10-27T18:36:01.511577,bb201d29-4ef6-4e6d-944c-177e95f13cbc
2,2018-10-27T18:36:03.081405,5e691c5a-563b-4320-979e-f9d1082c5f38
2,2018-10-27T18:36:04.552451,e5dc4cc6-dcdc-41e2-9423-f4b96522324f
2,2018-10-27T18:36:06.078588,27bb3715-faaf-40a2-a442-3d930c331b92
2,2018-10-27T18:36:07.274445,0cbf1ff2-35fa-41c5-b5a4-492996a72576
2,2018-10-27T18:36:08.615387,ac49c921-6f4d-478e-b158-ef438d2b19d7
2,2018-10-27T18:36:10.364615,726099ef-1734-47ee-aa67-944b2807bee7
2,2018-10-27T18:36:11.938406,066c57eb-da44-4426-87c6-013a4945c9ca
2,2018-10-27T18:36:13.933109,5810ecd7-8958-4f6c-bd5c-ae51a6211d1e
2,2018-10-27T18:36:15.669242,130b67d8-b2f8-47d7-b748-0cfab05bec4e
2,2018-10-27T18:36:16.784438,00bf33ea-c42f-47f3-9505-6b94cb11127b
2,2018-10-27T18:36:17.870618,f171c789-c5b9-454c-8c49-78fcba39edf9
2,2018-10-27T18:36:19.606655,a1d15d5a-dd1c-480b-a50c-0a7283881a7c
2,2018-10-27T18:36:21.501539,e99d5c98-9ad8-4a21-887d-e275eaae9708
2,2018-10-27T18:36:22.678178,7df3a948-8371-40d6-8bc0-6a4680171a09
2,2018-10-27T18:36:24.313335,34d5d5b6-6056-4a0a-9e44-ddf49c309196
2,2018-10-27T18:36:25.390745,9dd93c5e-432f-4b48-abce-d56140ede26a
2,2018-10-27T18:36:26.883279,4cbbb922-a3b1-4e57-9097-eecd65fa064a
2,2018-10-27T18:36:28.792290,c9f96f9c-1b5c-4504-97ab-2d2e8bb1a221
2,2018-10-27T18:36:30.269151,1a448851-dc59-46cf-b8b9-8c9ece316bbc
2,2018-10-27T18:36:32.105694,abb867f0-7c96-434d-9ba7-b6596f4ca181
2,2018-10-27T18:36:34.002831,e87631a3-b24c-4578-9a6e-ea46f5cb3234
2,2018-10-27T18:36:35.809842,2a934b49-c16b-45b2-b52d-b5dd14ec9c67
2,2018-10-27T18:36:37.139730,a1402bc4-5688-4f36-8037-ecd2561de9ff
2,2018-10-27T18:36:38.877377,055d836d-674c-47b0-bb12-3979e2612cab
2,2018-10-27T18:36:40.753688,e0e9783e-1707-43eb-8e3e-bb14520e7b5b
2,2018-10-27T18:36:42.098346,6493bb35-8e15-4a3a-884a-88418bc6c87e
2,2018-10-27T18:36:43.253622,0b082991-81bb-470e-90ff-75357d08052b
2,2018-10-27T18:36:44.261772,5fbcf361-bd96-4396-bdc7-77fdc4af70d9
2,2018-10-27T18:36:45.884630,7a46d098-9d22-42e0-acd2-6f27cba71481
2,2018-10-27T18:36:47.259791,514d7b1b-2d08-4a4b-b648-0c42baa62b42
2,2018-10-27T18:36:48.549460,e466df01-1d0f-41bf-964d-3f49b0953fa7
2,2018-10-27T18:36:50.224472,f2682009-570b-479d-8a1f-e5b228b7d8aa
2,2018-10-27T18:36:51.640977,18df668a-8765-4fe1-aa5d-c54c8fc51688
2,2018-10-27T18:36:53.304541,c078d91c-b229-4ca5-92cb-54e071727ef0
2,2018-10-27T18:36:55.265702,67a49bd7-976b-4df6-84e7-547bcb37b914
2,2018-10-27T18:36:56.672171,b79a9222-7b11-4a20-ad88-91f88a2aada3
2,2018-10-27T18:36:58.402100,4efe2338-778c-4f0b-823f-33d2ad3cc7a0
2,2018-10-27T18:36:59.899102,6e25298f-d522-4a58-9f06-d8d979c1281e
2,2018-10-27T18:37:00.969662,1bc14268-d0dd-4bb3-9ce4-82e45bd77cce
2,2018-10-27T18:37:02.378464,5de225ac-95cb-497b-b912-8e4d0735111f
2,2018-10-27T18:37:03.979228,83022d61-b7af-4f49-9041-a400ca89124b
2,2018-10-27T18:37:05.728384,82c5004d-d018-4f9a-a1f1-171e1233eac6
2,2018-10-27T18:37:07.213884,0c83641b-a039-4f50-85b9-50a07c4db061
2,2018-10-27T18:37:08.390262,4da99392-bbb5-4fd8-b6aa-0a102edd963f
2,2018-10-27T18:37:09.491217,9c8bff5f-f9c3-49dd-ac3c-5e4164538a47
2,2018-10-27T18:37:11.093598,e6b18a64-0d95-4c65-83e0-4f3fae535e1f
2,2018-10-27T18:37:13.041155,fdea612d-2553-4633-b560-fa05d25abc10
2,2018-10-27T18:37:14.042945,6da26b06-b457-4592-9ce7-f85480ef69b3
2,2018-10-27T18:37:15.453832,8359673d-9714-42be-9acf-7e67e3e217b0
2,2018-10-27T18:37:16.859926,52a61702-9b99-411e-b10e-d068ebb67c6f
2,2018-10-27T18:37:18.265894,e50283e8-6e03-498b-91a9-829f9608e355
2,2018-10-27T18:37:19.335458,d24bbbf5-af9a-458d-b0ce-44fae77ae230
2,2018-10-27T18:37:21.004934,102020fe-0b34-4faf-837d-590ea4fad51b
2,2018-10-27T18:37:22.200600,b3564f63-e404-4ce4-b2d9-116e27a99964
2,2018-10-27T18:37:23.946112,d3988631-cda2-4642-8c75-c69fa7dab2dc
2,2018-10-27T18:37:25.692214,edd84b79-b0be-4291-9296-8d34ff54b25f
2,2018-10-27T18:37:26.816351,ce75b4b8-dfea-41db-8d4a-1b14e9460cc5
2,2018-10-27T18:37:28.046301,fc07e289-e962-41cc-8eae-b9317b72d7a8
2,2018-10-27T18:37:29.107100,db20a957-824d-475e-a8e7-985b97c3f34d
2,2018-10-27T18:37:30.206491,8a03ba7d-5cc4-4a16-8f62-da9b5503277c
2,2018-10-27T18:37:31.561583,8342b5ac-b670-4a80-a6c9-f592c6da48e7
2,2018-10-27T18:37:32.753753,9e2a03b9-91e3-4ec1-96a0-14df34520185
2,2018-10-27T18:37:34.563327,9d245e43-4fb3-4d08-930a-b3a6a373a8a0
2,2018-10-27T18:37:36.563036,74b179cb-d199-42bc-8b88-a1fbf5bd2d16
2,2018-10-27T18:37:37.983694,d214ab30-fe8c-45d6-a812-f3b1b585afd7
2,2018-10-27T18:37:39.702212,5ea53311-edbd-4ee0-af72-c05d59c17cd0
2,2018-10-27T18:37:40.962322,57f5a430-0dfc-41a4-960d-507e9877270a
2,2018-10-27T18:37:42.049718,5b965cd6-ef41-4f48-8df7-5e9ed632fb20
2,2018-10-27T18:37:43.218173,5a64eafb-d04a-4089-8ef4-d09a513a7d7f
2,2018-10-27T18:37:44.592866,f3c4c6a5-48c5-4caf-8356-faffcd5b6dc8
2,2018-10-27T18:37:46.559336,95042f62-a3ae-47bc-a85a-ef283c6f4e75
2,2018-10-27T18:37:48.221564,feab6d7d-b645-4797-a867-02e95252d20a
2,2018-10-27T18:37:49.972247,2245cc4d-478e-45b7-9f6e-4c6db464f6a9
2,2018-10-27T18:37:51.626960,3c59f185-9f1c-4adc-b565-deac8d37f9e5
2,2018-10-27T18:37:53.143331,5222f3c0-6ecc-4cf7-a390-a12295ecb2de
2,2018-10-27T18:37:54.536237,0dd000e4-abad-43cd-b6b6-c8f67cbb1cf5
2,2018-10-27T18:37:56.513098,387de82e-1e13-421f-bb07-14be83de56c7
2,2018-10-27T18:37:57.747705,32df0a2c-9263-4b96-8a34-2a18b6dc7948
2,2018-10-27T18:37:59.023171,fca06f15-29cf-46ed-8edc-be0b53e526dc
2,2018-10-27T18:38:00.888083,81cb57e9-0aa0-4621-a707-3d856e55cd8c
2,2018-10-27T18:38:02.685822,a6c4cc6a-6538-44cf-a33d-dfe393f3e739
2,2018-10-27T18:38:04.212752,e2f0a3b0-841d-4879-9572-476af2bfff74
2,2018-10-27T18:38:05.631927,36c6c981-c1b1-4e9f-9edd-395f9c6b6aef
2,2018-10-27T18:38:07.294077,1d0f1cc6-961a-4d52-b720-ae2148af4a45
2,2018-10-27T18:38:08.394692,57b2d555-9459-4800-a249-3a74b8ea32d0
2,2018-10-27T18:38:10.306909,730e066f-623a-4de5-b83a-1f10a906d0cd
2,2018-10-27T18:38:11.743162,8b361e46-1df8-45d7-87bd-c68036ae6a54
2,2018-10-27T18:38:13.178169,84d4f921-729d-4efb-abc6-815a3321136a
2,2018-10-27T18:38:14.773084,161c54ff-4ee5-4119-a61f-b8329393ca93
2,2018-10-27T18:38:16.541862,4c921e3c-33f4-4df7-85a9-4307c1dc0189
2,2018-10-27T18:38:17.946808,9a32266e-ef75-4db9-bc92-33581f5a9fe2
2,2018-10-27T18:38:19.589101,2188b833-bbef-4615-8dc9-d5d2b6118904
2,2018-10-27T18:38:20.635232,ee4a6ef1-b195-47cf-82a2-5609ca70b340
2,2018-10-27T18:38:22.073941,3cce255d-b5b5-4b84-b056-3aa852d58908
2,2018-10-27T18:38:23.480197,1e15b4cc-18ef-44f2-94ab-b28067d67254
2,2018-10-27T18:38:24.726793,2ae381cb-4a13-4a51-bf74-388c37bf012f
2,2018-10-27T18:38:26.111786,afebf0f1-9a04-4ed1-8513-d29f1d903624
2,2018-10-27T18:38:27.130672,36933640-ed1e-4ef2-ab42-5815b8bc38ee
2,2018-10-27T18:38:28.252285,c6be7f8e-a623-4541-99bd-6324e1a892ef
2,2018-10-27T18:38:30.025039,909b2859-3326-4e25-b778-8e1d77e704b6
2,2018-10-27T18:38:32.008440,91ab648d-9e74-4f4b-9350-1bc798af9853
2,2018-10-27T18:38:33.179515,dc739bbf-38b5-4d9e-bdc3-f694164e3f95
2,2018-10-27T18:38:34.401554,dc9d3a78-2c13-4d2d-8876-24bc328a4b2a
2,2018-10-27T18:38:36.043209,d5a0c51f-4777-4d59-b9ea-58feaab1c70e
2,2018-10-27T18:38:37.084570,81adfe3a-dcd9-4f86-bb2e-307c052cbb6e
2,2018-10-27T18:38:38.133624,915eff9b-77ed-4e6e-90bf-cfdc9af6d76a
2,2018-10-27T18:38:39.317346,744f919e-9c61-410e-aa7a-3f41f8aef887
2,2018-10-27T18:38:40.538060,6b281227-a66a-4ba2-9415-0d947d3d283e
2,2018-10-27T18:38:42.432670,534c3bca-309c-406e-a772-d30b56c06073
2,2018-10-27T18:38:44.262294,eb823020-d4f9-4f5e-aa6a-8d985f8698d0
2,2018-10-27T18:38:46.039251,21063b64-64f6-4a81-b546-db1958da85ff
2,2018-10-27T18:38:47.402692,36090cad-1f27-4184-84f4-1acb2799542d
2,2018-10-27T18:38:48.854427,2321e60c-4d15-4710-9d23-2979f2fbfd02
2,2018-10-27T18:38:50.650535,fcc57a5a-79ce-4fe3-953d-385314011a3a
2,2018-10-27T18:38:52.502276,ffed3de8-fc5c-445b-9069-74e3d2c830eb
2,2018-10-27T18:38:53.541196,cc3362d5-615d-4da2-bff1-a14bd2d54526
2,2018-10-27T18:38:54.579336,26722349-abb9-47d5-b144-a1694b7e583d
2,2018-10-27T18:38:56.037679,edcd8d71-8789-4a05-992d-4a8dfe97f63d
2,2018-10-27T18:38:57.299766,35e2eb3e-6426-480b-9ab8-caab03d7f454
2,2018-10-27T18:38:58.634065,61c5aaa1-b9a8-4c7b-9ba8-186c1c0ad928
2,2018-10-27T18:39:00.108537,5e884921-2d83-489d-8c3c-6e0a7d8107f5
2,2018-10-27T18:39:01.813554,6cc2782f-4a9a-4575-9284-db58b17a1f95
2,2018-10-27T18:39:03.316242,6d4a2594-552e-4d1f-b492-9791dd00b31a
2,2018-10-27T18:39:05.267694,908dcdef-264b-4fbc-997c-4d3f30a5a0c7
2,2018-10-27T18:39:07.100342,a2f22226-55bd-4b5c-abdc-973ed11ecf00
2,2018-10-27T18:39:08.634918,4948dc17-a7ce-4699-9c3d-18ca81ba617d
2,2018-10-27T18:39:09.642183,04a0b24a-3581-4a7a-9dcc-167d0da494c8
2,2018-10-27T18:39:11.220733,aecbe8af-4f39-4868-8ad1-4d982df9c475
2,2018-10-27T18:39:12.598819,635c6607-ce1d-43f2-a4f7-3139d3d3f1ba
2,2018-10-27T18:39:14.282298,a2c7d574-ab6e-4a21-b2ad-a4676fffed0a
2,2018-10-27T18:39:15.421769,106ccb2e-4c1a-40d2-a6f6-a26a34f77b85
2,2018-10-27T18:39:17.151870,7be70669-7814-4cc3-9f0f-bdb2bbfe85cb
2,2018-10-27T18:39:19.146588,d21275a3-cc57-4e29-a4f3-69f90fcd51e9
2,2018-10-27T18:39:20.589533,f83bc449-8211-4774-b2a6-2614fa2e6975
2,2018-10-27T18:39:22.140757,f72f7d1e-4a44-480d-997a-19909dfebd0e
2,2018-10-27T18:39:23.161359,783fdc2a-a841-4a34-ba35-a4ea7ec48148
2,2018-10-27T18:39:24.978209,b4092600-945f-4740-b63b-8333c409746a
